0.0014877,42.432,1.964e+05,31.298,1.197e+05,5.3753,1.7729,0.062806,0.40001,3.7819,0.5591,0.70003,0.87991
0.0044089,49.95,2.0355e+05,31.356,90488,3.8432,1.8062,0.061645,0.4,2.8595,0.55912,0.7,0.88
0.018434,49.365,2.1287e+05,31.411,1.1816e+05,3.7661,2.2934,0.048536,0.40001,3.734,0.55913,0.70003,0.87991
0.021245,56.124,2.1443e+05,31.419,56302,4.3601,0.937,0.11881,0.4,1.777,0.55917,0.7,0.88
0.0053264,2.1335,1.9279e+05,31.36,1.1548e+05,4.5664,2.048,0.054363,0.40001,3.6495,0.55909,0.70003,0.87992
0.023829,88.817,2.0371e+05,31.419,97451,4.6783,1.5906,0.070006,0.40001,3.0787,0.55911,0.70003,0.87991
0.0049571,98.071,2.0031e+05,31.358,54624,4.3757,0.97312,0.11446,0.4,1.7249,0.55913,0.70001,0.87998
0.020907,27.846,2.1409e+05,31.42,47301,4.3203,0.79571,0.13989,0.4,1.4928,0.55917,0.70001,0.87998
0.00010102,0.0024906,1.974e+05,31.351,94057,3.3822,2.2014,0.050578,0.4,2.9726,0.55912,0.70001,0.87998
0.022869,62.961,1.9583e+05,31.42,95109,4.5607,1.6565,0.067228,0.40001,3.0057,0.55908,0.70003,0.87991
0.0058325,5.3058,1.8301e+05,31.347,1.1997e+05,4.8347,2.117,0.052603,0.4,3.7934,0.55904,0.7,0.88
0.0024772,0.0025363,2.0249e+05,31.347,37905,4.23,0.69141,0.16105,0.40003,1.1974,0.55909,0.70013,0.87961
0.0053298,45.752,1.8304e+05,31.355,72387,4.567,1.3519,0.082402,0.40001,2.2886,0.55904,0.70003,0.87992
0.047467,6.4818,2.302e+05,31.606,57081,3.4648,1.1034,0.10083,0.4,1.8023,0.55918,0.7,0.88
0.0038198,1.6486,1.8417e+05,31.377,97945,3.5119,2.3635,0.047123,0.4,3.0978,0.55905,0.7,0.88
0.0011,2.643,1.7742e+05,31.349,70760,4.5621,1.3658,0.081555,0.4,2.2373,0.55903,0.7,0.88
0.063625,99.665,2.089e+05,31.615,94133,4.4276,1.568,0.071007,0.4,2.9733,0.55913,0.7,0.88
0.039008,0.0021909,1.916e+05,31.455,84119,4.6504,1.4638,0.076059,0.40001,2.6588,0.55906,0.70003,0.87992
2.6129e-05,0.0026636,1.7477e+05,31.347,68479,4.4127,1.3875,0.080288,0.4,2.1655,0.55902,0.7,0.88
0.00016145,0.0022468,1.8608e+05,31.866,54537,3.9589,1.1501,0.096907,0.40001,1.7231,0.55915,0.70005,0.87985
0.00013307,0.0026967,1.7744e+05,31.347,52608,4.4909,1.0316,0.10799,0.4,1.6631,0.55903,0.70001,0.87998
0.0029037,42.97,1.8334e+05,31.367,1.1995e+05,3.0016,3.4021,0.032746,0.4,3.7943,0.55906,0.7,0.88
0.057392,55.992,2.0458e+05,31.612,67167,4.1715,1.2131,0.091778,0.40001,2.1219,0.55911,0.70003,0.87991
0.00015273,34.611,2.499e+05,31.172,1.1975e+05,13.086,0.57359,0.19396,0.4,3.7687,0.55935,0.70001,0.87999
0.00128,24.976,1.6327e+05,31.352,1.0952e+05,4.9956,2.0973,0.053137,0.40001,3.4674,0.55894,0.70003,0.87989
0.056316,45.161,1.9866e+05,31.616,58150,4.1254,1.0936,0.10182,0.4,1.8372,0.5591,0.70001,0.87998
0.021973,50.656,1.6781e+05,31.444,81850,4.4541,1.7023,0.065468,0.40001,2.5905,0.55896,0.70003,0.87992
0.12107,49.498,2.2257e+05,31.633,78969,6.5213,0.83559,0.13319,0.40003,2.4975,0.55904,0.70014,0.87944
0.022163,47.158,1.6468e+05,31.438,88926,4.4752,1.8758,0.059416,0.40001,2.8153,0.55894,0.70003,0.87992
0.017829,1.7233,1.6476e+05,31.458,1.1996e+05,3.6968,3.0609,0.036403,0.4,3.7994,0.55894,0.7,0.88
3.4293e-05,0.002725,2.4995e+05,31.372,69824,1.0928,3.9948,0.02785,0.4,2.205,0.55925,0.70001,0.87998
0.0014161,0.015223,1.6478e+05,31.348,43393,5.2329,0.78605,0.14179,0.40001,1.3725,0.55897,0.70003,0.87991
0.004617,54.632,1.5103e+05,31.379,96817,4.2094,2.3757,0.046942,0.40001,3.0679,0.55887,0.70003,0.87992
0.0044867,40.341,1.5028e+05,31.391,66397,4.1414,1.664,0.06702,0.4,2.1034,0.55888,0.70001,0.87998
0.00054522,0.0027231,1.4669e+05,31.363,74111,4.6022,1.714,0.065055,0.40001,2.349,0.55884,0.70003,0.87992
0.038604,49.507,2.2618e+05,31.602,14508,3.0596,0.32349,0.34423,0.4,0.45755,0.5592,0.70001,0.87998
0.00099998,48.647,2.051e+05,31.183,1.091e+05,13.125,0.63443,0.17552,0.4,3.4385,0.55922,0.7,0.88
2.0818e-05,0.012334,1.4743e+05,31.435,78169,3.3892,2.4405,0.045694,0.4,2.4781,0.55886,0.7,0.88
0.0040323,94.132,1.6294e+05,31.381,26234,3.636,0.69082,0.16145,0.4,0.83021,0.55895,0.70001,0.87998
3.61e-07,32.659,2.1254e+05,31.171,83042,13.044,0.46904,0.23739,0.4,2.6152,0.55926,0.7,0.88
0.016981,19.151,1.5211e+05,31.448,87638,3.5872,2.4961,0.044667,0.40001,2.7789,0.55884,0.70003,0.87989
0.00011296,0.002651,1.4547e+05,31.368,68667,3.8163,1.9311,0.057748,0.4,2.1776,0.55882,0.70001,0.87998
0.0048482,3.7291,1.4674e+05,31.384,54830,4.0984,1.422,0.078421,0.4,1.7385,0.55882,0.7,0.88
0.010903,0.072977,2.4264e+05,31.307,1.0479e+05,31.21,0.2165,0.51409,0.4,3.3032,0.55919,0.70001,0.87997
0.058774,52.914,1.5628e+05,31.634,1.0706e+05,4.2387,2.4885,0.044799,0.40001,3.3926,0.55887,0.70003,0.87991
0.016884,16.573,1.5093e+05,31.451,42626,3.5709,1.2291,0.090726,0.4,1.3511,0.55885,0.70001,0.87998
0.025849,17.604,1.511e+05,31.457,38122,4.8919,0.80114,0.13919,0.4,1.2075,0.55886,0.70001,0.87998
0.0088403,0.0018134,1.5248e+05,31.847,42344,3.8152,1.1272,0.099034,0.40001,1.3429,0.55895,0.70003,0.87996
0.022658,66.709,1.3751e+05,31.455,1.1118e+05,4.5439,2.7638,0.040375,0.40001,3.528,0.55875,0.70003,0.87991
0.022077,53.662,1.3862e+05,31.455,90527,4.4701,2.2695,0.049163,0.40001,2.8722,0.55876,0.70003,0.87992
0.0011437,0.013987,1.3027e+05,31.379,1.1067e+05,4.6878,2.8277,0.039458,0.4,3.5136,0.55871,0.7,0.88
0.0012561,16.976,1.3052e+05,31.369,1.1784e+05,4.9577,2.8422,0.039266,0.40003,3.7448,0.55865,0.70013,0.87957
0.11424,64.501,2.0867e+05,31.832,35604,3.3308,0.77485,0.14366,0.4,1.1254,0.55906,0.70001,0.87998
0.0049426,6.7994,1.3096e+05,31.397,63075,4.3772,1.7153,0.065056,0.4,2.0019,0.55872,0.70001,0.87998
0.0009999,24.738,1.8043e+05,31.187,92452,13.126,0.6109,0.18238,0.4,2.9169,0.55912,0.70001,0.87999
0.002831,50.113,2.2648e+05,31.286,1.0957e+05,40.231,0.18822,0.59179,0.40003,3.4565,0.5591,0.70014,0.87949
0.028863,26.355,2.2474e+05,31.657,86663,1.4789,3.9995,0.027815,0.4,2.7389,0.55912,0.7,0.88
0.015682,68.421,1.2638e+05,31.471,90477,3.4165,3.2542,0.034315,0.4,2.8755,0.55866,0.7,0.88
0.051354,62.831,1.8842e+05,31.623,11465,3.6609,0.25606,0.43542,0.40003,0.36228,0.559,0.70013,0.87954
0.0012761,49.028,1.3312e+05,31.375,42165,5.0519,0.97856,0.11415,0.40016,1.3431,0.55846,0.70066,0.87793
0.0055172,36.542,1.1619e+05,31.408,1.0784e+05,4.6873,3.0851,0.036208,0.40001,3.4305,0.55855,0.70003,0.87992
0.0046226,7.3372,1.2527e+05,31.406,31748,4.2139,0.93734,0.11911,0.4,1.0077,0.55868,0.7,0.88
0.0039348,0.97327,1.1944e+05,31.413,87047,3.5953,3.1582,0.035355,0.4,2.7685,0.55859,0.7,0.88
0.51025,44.631,2.1786e+05,31.731,1.1643e+05,25.713,0.31866,0.34938,0.40003,3.6851,0.55894,0.70014,0.8793
0.0065531,50.105,1.6003e+05,31.337,1.0986e+05,19.045,0.56327,0.19795,0.40001,3.4818,0.55882,0.70003,0.8799
0.013897,0.0026548,1.3136e+05,31.395,43840,5.0097,1.0373,0.10765,0.40016,1.396,0.55847,0.70066,0.87791
0.00018747,0.0032961,1.5435e+05,31.333,50479,1.3099,3.9001,0.028579,0.40001,1.6012,0.55883,0.70003,0.87989
0.17207,1.2718,2.382e+05,32.102,50420,3.6591,0.86459,0.12871,0.40016,1.6028,0.55868,0.7007,0.87628
0.00093763,0.43421,1.496e+05,31.215,1.1162e+05,13.251,0.88046,0.12665,0.40001,3.5311,0.55892,0.70003,0.87991
0.00099099,50.315,1.5425e+05,31.23,96212,13.438,0.72584,0.15367,0.40003,3.0455,0.55889,0.70013,0.8796
0.0030581,5.9046,1.9055e+05,31.297,1.1456e+05,43.413,0.21666,0.51427,0.4,3.616,0.55902,0.7,0.88
0.15964,2.1427,2.1424e+05,31.398,58655,22.226,0.19146,0.5816,0.4,1.8507,0.55906,0.7,0.88
0.030504,3.1125,1.9163e+05,31.675,76291,1.5255,3.9996,0.027831,0.4,2.4144,0.55901,0.7,0.88
0.00011983,0.00095755,2.1249e+05,30.361,1.1996e+05,30.697,0.29036,0.38327,0.4,3.7573,0.55943,0.7,0.87999
0.073696,45.749,2.2809e+05,31.36,88377,43.93,0.13776,0.80889,0.40003,2.7849,0.55912,0.70014,0.87948
0.05244,50.557,1.9118e+05,31.602,8572.8,3.9587,0.17469,0.63827,0.40001,0.27015,0.55909,0.70003,0.87992
0.00052425,0.0026428,1.1334e+05,31.395,47273,4.4383,1.4654,0.076232,0.40001,1.5037,0.55853,0.70003,0.87992
0.31928,0.0036628,2.4231e+05,31.259,1.108e+05,55.93,0.12748,0.87344,0.40003,3.4902,0.55912,0.70003,0.87944
0.018385,42.676,1.2456e+05,31.475,23269,4.0278,0.72026,0.15508,0.4,0.73844,0.55867,0.7,0.88
0.024777,0.0039209,2.0882e+05,31.275,91443,44.431,0.15421,0.72257,0.40003,2.8849,0.55903,0.70014,0.87949
2.5522e-05,10.849,1.1146e+05,31.397,37137,4.3017,1.2078,0.092517,0.4,1.1811,0.55853,0.7,0.88
0.00010298,0.013315,1.0953e+05,31.407,42517,4.3163,1.4021,0.079698,0.4,1.3528,0.5585,0.70001,0.87998
5.8938e-05,0.0040935,1.2488e+05,31.149,1.0245e+05,10.539,1.2182,0.091594,0.4,3.2557,0.55858,0.7,0.87999
0.0011969,0.013902,1.037e+05,31.407,79570,4.8299,2.4758,0.045148,0.4,2.5351,0.55841,0.70001,0.87998
0.0029114,0.0028378,1.0291e+05,31.412,1.1509e+05,4.9771,3.5007,0.031933,0.40003,3.6709,0.55834,0.70013,0.87957
0.0077032,49.712,1.7521e+05,31.334,55168,22.402,0.21969,0.5077,0.40003,1.7447,0.55889,0.70014,0.87951
2.1818e-05,0.0025793,1.094e+05,31.407,29900,3.6893,1.1549,0.096774,0.4,0.95169,0.55848,0.7,0.88
0.00014081,0.002755,96211,31.415,1.1775e+05,4.7773,3.9916,0.028019,0.4,3.7581,0.55828,0.70001,0.87998
0.0046282,49.944,1.0469e+05,31.385,93879,4.0652,3.4366,0.032557,0.40016,3.0057,0.5581,0.70065,0.87792
8.7093e-05,0.012857,1.0322e+05,31.415,32499,3.6868,1.3309,0.084015,0.4,1.0356,0.5584,0.70001,0.87998
0.00212,4.1528,1.1756e+05,31.266,24560,2.5612,1.2729,0.087808,0.40016,0.78435,0.5583,0.70066,0.87831
0.0044775,5.8446,99016,31.525,40776,4.1592,1.5394,0.072663,0.4,1.2995,0.55837,0.70001,0.87998
0.00099602,51.339,1.1775e+05,31.239,1.197e+05,13.298,1.194,0.093575,0.4,3.7992,0.55866,0.70001,0.87999
0.00011395,0.013152,99666,31.412,35681,3.8433,1.4515,0.077051,0.4,1.1378,0.55833,0.70001,0.87998
0.13948,48.434,2.3482e+05,31.318,1.1053e+05,82.333,0.089341,1.248,0.40003,3.4764,0.55914,0.70014,0.87952
3.5015e-05,1.844,1.2255e+05,31.201,75570,13.125,0.73425,0.15209,0.4,2.3948,0.55873,0.7,0.88
0.0028077,0.0027337,92652,31.42,1.1166e+05,4.8248,3.8894,0.028768,0.40003,3.5692,0.55816,0.70013,0.87958
1.0559e-06,0.0025155,95321,31.428,50103,3.571,2.2926,0.048799,0.4,1.5994,0.55827,0.7,0.88
0.040976,13.455,1.0305e+05,31.686,75234,3.1939,3.5148,0.031809,0.4,2.3997,0.55836,0.70001,0.87998
5.2623e-05,0.00099666,1.3939e+05,30.482,38987,10.397,0.42371,0.26326,0.4,1.2275,0.55903,0.70001,0.87999
0.11149,63.385,1.9051e+05,31.816,1.1046e+05,2.2741,3.8147,0.029192,0.40017,3.5241,0.55844,0.70068,0.87707
0.0013034,0.16489,97531,31.375,62839,5.0867,1.9744,0.056683,0.40016,2.0127,0.55803,0.70066,0.8779
0.0049547,57.595,93002,31.449,47564,4.3949,1.8104,0.061846,0.4,1.5182,0.55824,0.70001,0.87998
0.13647,23.228,1.2306e+05,31.52,1.1328e+05,19.456,0.73324,0.15231,0.40003,3.6061,0.55847,0.70014,0.87947
0.0012433,0.0040401,1.0825e+05,31.298,69745,11.087,0.90738,0.12314,0.40001,2.2207,0.5584,0.70003,0.87989
0.035955,0.0019269,1.2897e+05,31.163,1.1163e+05,4.073,3.3018,0.033882,0.4008,3.6195,0.55729,0.70329,0.8715
0.00020662,0.00070466,1.4308e+05,30.399,1.1996e+05,27.272,0.48463,0.23008,0.4,3.7725,0.5591,0.70001,0.87999
0.024486,31.559,90414,31.505,1.1081e+05,4.7582,3.9913,0.028045,0.4,3.5411,0.55816,0.70001,0.87998
0.0071649,29.504,89307,31.424,1.1798e+05,5.4004,3.8058,0.02942,0.40003,3.7738,0.5581,0.70013,0.87955
0.022264,28.597,92282,31.513,48170,4.5127,1.7927,0.062439,0.4,1.5381,0.55821,0.70001,0.87998
0.00071424,50.788,1.0636e+05,31.251,1.1755e+05,13.342,1.2931,0.086474,0.4,3.7372,0.55851,0.70001,0.87998
0.014613,1.2575,1.7838e+05,31.384,42161,17.214,0.21422,0.52065,0.40001,1.3263,0.55921,0.70003,0.87991
2.4171e-05,58.336,1.3539e+05,31.14,30241,12.76,0.2738,0.40808,0.4,0.95401,0.55894,0.7,0.88
1.5222,1.5465,2.2094e+05,31.451,1.0855e+05,72.102,0.1047,1.0639,0.4,3.4195,0.55901,0.70001,0.87997
0.00099991,4.3976,1.1003e+05,31.27,70283,13.164,0.75732,0.1476,0.40001,2.2305,0.55861,0.70002,0.87993
0.001231,49.98,90369,31.389,66332,4.9532,2.3087,0.048532,0.40016,2.1279,0.5579,0.70066,0.87792
0.011741,21.394,2.2059e+05,31.568,72180,2.2817,2.2323,0.050101,0.40073,2.3344,0.55752,0.70321,0.85849
0.0012351,99.638,83302,31.377,74683,4.8826,2.8594,0.039216,0.4,2.39,0.55803,0.70001,0.87998
0.0064771,1.1458,1.0476e+05,31.366,88982,18.99,0.69771,0.16023,0.4,2.8365,0.55832,0.70001,0.87998
0.81596,98.295,2.069e+05,32.648,49980,16.658,0.21463,0.51972,0.40001,1.5693,0.55943,0.70003,0.87995
0.46611,71.746,1.2148e+05,31.814,91881,23.696,0.48807,0.22894,0.4,2.9225,0.55848,0.70001,0.87996
0.0015349,6.7105,98154,31.377,1.1299e+05,22.393,0.80166,0.13953,0.4,3.6058,0.55823,0.7,0.87999
0.81382,11.298,1.2812e+05,31.754,1.1192e+05,39.892,0.3349,0.33345,0.4,3.5532,0.55857,0.70001,0.87997
0.13219,5.6966,1.6836e+05,31.901,5715.3,3.8828,0.13211,0.84481,0.4,0.18001,0.55899,0.70001,0.87998
0.013331,1.9918,84228,31.442,1.1844e+05,8.2884,2.638,0.042456,0.40003,3.7944,0.55796,0.70013,0.87948
0.82005,3.533,1.893e+05,31.626,61578,40.651,0.12276,0.90907,0.40016,1.9511,0.55865,0.7007,0.87717
0.62192,0.0021763,2.449e+05,32.837,85246,4.6116,1.0447,0.10637,0.4,2.6842,0.55922,0.70001,0.87998
1.94,18.998,2.1982e+05,31.813,71756,47.382,0.1038,1.0732,0.40002,2.2614,0.55897,0.70008,0.87972
0.014814,11.565,1.1514e+05,31.339,1.0727e+05,44.289,0.32837,0.34067,0.40016,3.4223,0.5582,0.70067,0.87753
0.59923,0.0029065,1.2525e+05,31.483,1.128e+05,44.148,0.31463,0.35523,0.40016,3.5945,0.55829,0.70067,0.87764
0.023161,0.29444,78937,31.533,49072,4.6366,2.0757,0.053996,0.4,1.5724,0.55792,0.70001,0.87998
0.021479,50.169,1.261e+05,31.387,1.0075e+05,62.123,0.20068,0.55737,0.40003,3.1924,0.55861,0.70014,0.87949
1.6106,31.432,1.3549e+05,31.889,1.2e+05,39.478,0.33718,0.33096,0.4,3.8096,0.55857,0.7,0.87999
0.071592,56.439,1.0794e+05,31.404,1.0041e+05,43.172,0.33564,0.33345,0.40003,3.1952,0.55835,0.70013,0.87949
0.0077192,0.88538,90398,31.404,1.1957e+05,22.745,0.90607,0.12354,0.4,3.8225,0.55809,0.70001,0.87998
0.00034027,0.00075865,1.6859e+05,30.98,8746.8,0.29118,2.7886,0.039996,0.40015,0.27732,0.5589,0.70066,0.87866
0.00024876,99.433,1.8105e+05,30.455,61912,53.97,0.099869,1.1181,0.4,1.9308,0.55945,0.70001,0.87999
0.0015742,46.046,1.0193e+05,31.381,49419,22.989,0.32893,0.34042,0.40003,1.5736,0.55827,0.70013,0.8795
0.14247,20.214,79339,31.776,1.2e+05,7.3908,3.1244,0.035867,0.4,3.8519,0.55783,0.7,0.87999
0.032276,11.973,74809,31.486,43825,5.5521,1.6331,0.068685,0.40003,1.4074,0.55773,0.70013,0.87952
0.0027765,0.01362,68186,31.481,80830,4.8065,3.8305,0.029313,0.40003,2.6024,0.55757,0.70013,0.87958
0.45433,0.00097522,1.5187e+05,32.877,56557,4.1705,1.2575,0.088648,0.4,1.7879,0.55898,0.70001,0.87999
0.13737,0.54272,2.008e+05,28.53,57426,2.473,1.7842,0.062085,0.40001,1.83,0.55817,0.70006,0.87991
0.013637,1.7136,71070,31.574,38651,3.1735,2.6509,0.04234,0.4,1.2424,0.55771,0.70001,0.87998
0.42333,0.030929,1.9619e+05,33.467,1.2e+05,2.7591,2.996,0.037205,0.4,3.788,0.55931,0.70001,0.87998
0.37526,1.5934,1.5123e+05,33.041,1.0766e+05,4.325,2.3567,0.04745,0.40089,3.4722,0.55766,0.70325,0.87172
0.17504,52.135,1.4962e+05,31.833,50863,2.373,2.1046,0.053001,0.40063,1.6561,0.55695,0.7029,0.87102
0.0031044,4.4365,1.2494e+05,30.964,46799,43.551,0.13502,0.82778,0.40001,1.4804,0.55847,0.70003,0.87987
0.34834,0.0072914,1.4526e+05,33.209,51108,2.8469,1.7202,0.064745,0.40001,1.6279,0.55845,0.70004,0.87988
0.04169,0.46495,68353,31.207,1.1199e+05,6.5291,3.8926,0.028826,0.40003,3.6119,0.55741,0.70014,0.87948
0.0005316,0.00090777,74067,31.65,28219,1.9824,2.9812,0.037637,0.40001,0.90724,0.55776,0.70003,0.8799
0.00021467,0.0035463,63432,31.489,1.1934e+05,7.3137,3.9955,0.028124,0.4,3.8511,0.55739,0.70001,0.87997
0.3157,0.00093575,82626,32.386,1.1331e+05,5.0248,3.9996,0.027986,0.4,3.635,0.55785,0.7,0.87999
0.066098,2.2849,72871,31.715,14660,4.5497,0.67757,0.16568,0.40001,0.46991,0.55776,0.70003,0.87988
0.5728,0.042237,1.7376e+05,33.205,26677,3.4714,0.59683,0.18636,0.40001,0.84847,0.55851,0.70003,0.87994
0.0011677,54.25,60663,31.512,73479,4.7553,3.9523,0.028478,0.40001,2.3723,0.55732,0.70003,0.87989
5.5707,0.023726,2.1554e+05,31.7,91475,84.871,0.073985,1.5058,0.40001,2.8762,0.55892,0.70003,0.87992
0.038716,0.30546,1.4639e+05,31.877,9277.9,0.8917,1.0667,0.10484,0.40085,0.3016,0.55714,0.70353,0.86963
0.0097872,2.3161,60744,31.55,1.0417e+05,6.6505,3.9963,0.028138,0.4,3.3654,0.55729,0.70001,0.87998
0.0010196,0.0037259,80624,31.501,29575,15.208,0.37539,0.2988,0.4,0.94662,0.55784,0.70001,0.87997
0.019637,1.1602,59365,31.61,57865,4.2172,3.569,0.031519,0.4,1.8693,0.55727,0.70001,0.87998
0.52137,16.608,86419,32.733,69720,10.749,1.1067,0.1013,0.40003,2.2147,0.55846,0.70013,0.87976
0.0021956,2.883,66255,32.377,48936,3.688,3.0828,0.036527,0.40001,1.5869,0.55719,0.70004,0.87072
0.00099999,12.08,1.9052e+05,30.924,8002.5,12.921,0.051036,2.1918,0.40003,0.24983,0.5592,0.70013,0.87958
0.003903,9.3979,63508,31.542,12860,3.8658,0.81221,0.13849,0.40001,0.41376,0.55748,0.70003,0.87992
0.070944,2.8416,88189,31.366,22983,2.3684,1.6739,0.067013,0.40073,0.74994,0.55671,0.70331,0.87253
0.28111,0.0056615,1.4801e+05,33.403,56524,1.9553,2.6586,0.042015,0.40016,1.7993,0.55872,0.70067,0.87842
2.1163,0.01561,1.6582e+05,32.532,1.0974e+05,21.269,0.44365,0.25208,0.4008,3.5631,0.55725,0.70361,0.8684
0.31581,0.029913,1.4768e+05,33.804,16615,2.1117,0.71984,0.15507,0.40003,0.52631,0.55893,0.70012,0.87975
0.2977,0.0011657,1.4082e+05,33.462,37788,2.0298,1.7962,0.062159,0.40015,1.2039,0.55859,0.70067,0.87883
0.25729,3.7389,1.5044e+05,33.083,52477,1.7814,2.6811,0.041571,0.40016,1.6737,0.55842,0.70065,0.87878
0.37586,0.0060532,1.3173e+05,33.234,16033,2.4932,0.66357,0.1682,0.40016,0.50975,0.5585,0.70067,0.87887
0.92572,0.001854,1.75e+05,33.012,89711,5.4676,1.2655,0.088049,0.40072,2.9097,0.5572,0.70294,0.87224
0.026494,0.0037134,66772,31.47,1.0178e+05,41.934,0.56468,0.19908,0.40003,3.2734,0.55747,0.70013,0.8795
0.42585,0.0012258,1.7228e+05,34.288,49758,2.8097,1.3869,0.080411,0.40071,1.6114,0.55739,0.70296,0.87287
1.7582,0.38093,1.1068e+05,32.346,60404,24.039,0.3315,0.33784,0.40017,1.9532,0.55729,0.70076,0.8667
3.4914,0.0041453,2.4538e+05,31.936,50634,57.629,0.053011,2.1114,0.40079,1.619,0.55786,0.70339,0.87051
0.2122,0.0030565,60418,32.232,67609,4.1517,3.9831,0.028221,0.40001,2.1853,0.55721,0.70003,0.87991
6.3708e-06,4.4647,58493,31.314,52242,13.391,1.0367,0.1086,0.4,1.6823,0.55736,0.7,0.88
0.8624,10.089,1.5747e+05,31.632,23793,41.073,0.056365,1.9871,0.40003,0.74605,0.55884,0.70014,0.87942
0.00099998,99.888,80692,31.117,62016,64.924,0.18477,0.60899,0.4,1.9645,0.55823,0.7,0.87999
0.7193,54.115,1.1589e+05,32.986,30606,6.0326,0.61059,0.18308,0.40015,0.97241,0.55847,0.70065,0.87903
1.4426,0.015072,1.1301e+05,33.324,1.148e+05,7.8493,1.7138,0.065192,0.40014,3.6606,0.55832,0.70044,0.87801
2.5258,0.076897,1.4134e+05,34.149,1.1987e+05,13.548,0.82144,0.13578,0.40015,3.7942,0.55872,0.70073,0.87848
0.33855,3.0755,1.441e+05,31.319,61155,1.8489,3.1154,0.035679,0.40002,1.9596,0.55793,0.7006,0.87893
1.2634,0.36886,98156,33.711,93145,6.8297,1.8269,0.061269,0.40003,2.9643,0.55853,0.70013,0.87968
10.878,0.0037214,1.4464e+05,32.953,1.0279e+05,99.909,0.10024,1.1148,0.40001,3.2402,0.55871,0.70003,0.87987
3.7444,0.0010911,1.1175e+05,29.106,1.0942e+05,65.666,0.22793,0.48931,0.40018,3.5122,0.55742,0.7009,0.87734
0.79432,33.276,1.3299e+05,32.439,1.1107e+05,4.9524,2.3143,0.04831,0.40085,3.7165,0.55521,0.70366,0.85573
3.8812,0.47963,97050,32.218,60266,46.255,0.19444,0.5753,0.40004,1.9253,0.55777,0.7,0.88
0.93833,3.0622e-05,63795,32.037,88831,22.824,0.91173,0.12356,0.40006,2.9349,0.55619,0.7004,0.87284
2.07,0.0027354,1.656e+05,33.631,67052,11.311,0.47267,0.23678,0.40079,2.1617,0.55781,0.70333,0.87155
0.69204,0.00099912,1.7474e+05,34.48,77996,2.8542,1.9661,0.056709,0.40012,2.4758,0.55873,0.70048,0.87498
0.0054532,5.0732,1.5853e+05,30.623,47020,87.512,0.053521,2.096,0.40062,1.5014,0.55743,0.70298,0.86829
