23109,0.0092383,1.7242,0.57152,0.0048056,0.017237,9.0059e-06,0.41668,0.10837,1.1679e-08,0.17754,0.067886,0.008619,0.054105,0.67416,0.048456
23122,0.1427,5.3979,0.0057489,0.13065,0.017333,7.354e-08,0.417,0.10715,9.6783e-11,0.17651,0.067893,0.0086126,0.05378,0.67946,0.048603
24316,0.80374,4.2437,0.0082289,0.11535,0.015742,1.3924e-06,0.43825,0.12671,1.5855e-09,0.20097,0.068254,0.0081876,0.054142,0.63267,0.048882
23884,0.072727,11.042,0.010064,0.0052344,0.016622,0.0001513,0.43098,0.115,2.1469e-07,0.17911,0.068186,0.0083338,0.055254,0.64799,0.048548
24538,4.8215e-05,0.32553,3.6235,0.0045483,0.01572,1.374e-06,0.44223,0.12681,1.4922e-09,0.20034,0.068315,0.0081123,0.054202,0.63156,0.048894
24306,0.0071171,0.0032214,0.0093475,0.003035,0.019248,0.00014474,0.43761,0.085498,1.7646e-07,0.16691,0.068286,0.0082073,0.047743,0.80802,0.051315
23906,2.9985e-05,0.00077982,0.023837,0.0008101,0.035429,2.8397e-05,0.41143,0.0038818,2.0137e-07,0.093773,0.067871,0.0087436,0.03824,9.9082,6.4824e-07
32503,0.0016308,178.25,0.10822,0.039848,0.032971,0.00015447,0.54924,0.0057118,2.7863e-07,0.086091,0.069935,0.0065356,0.038282,6.5781,3.2087e-06
37662,0.024227,0.16744,6.1591e-06,0.0033221,0.01577,4.0951e-07,0.67866,0.11685,3.05e-10,0.18142,0.07113,0.0052847,0.049945,0.66058,0.052119
33766,2.5892e-07,197.43,0.0007888,0.0020925,0.033282,0.00053491,0.51629,0.014046,2.3857e-07,0.078526,0.069532,0.0069544,0.038257,2.6856,1.8203e-06
25173,4.2542,0.87474,0.032231,0.015148,0.016972,3.1021e-05,0.45385,0.1075,3.0335e-08,0.17495,0.068517,0.0079037,0.052043,0.68385,0.049824
60957,0.00104,16.619,4.4217e-05,0.011029,0.031152,1.829e-05,0.94673,0.011758,1.2218e-08,0.076199,0.072622,0.0037881,0.038364,3.1247,9.273e-08
29454,2.8821,1.276,0.48329,0.032429,0.015761,0.069126,0.53059,0.11727,4.2894e-06,0.19947,0.06964,0.0067572,0.046849,0.66427,0.055779
60672,0.1515,0.0041548,1.3599,0.0019634,0.003772,1.2008,0.97533,0.044109,1.452e-08,0.36292,0.072776,0.0036775,0.07111,0.36179,5.2451e-07
32748,2.9107,0.014429,4.7305,0.00018198,0.032568,8.5438e-06,0.52373,0.0097831,1.395e-08,0.080728,0.069593,0.0068507,0.038368,3.8246,1.2672e-07
34525,1.9394,0.21079,0.5143,0.020746,0.018838,0.0009762,0.62207,0.073924,9.8786e-07,0.12212,0.070698,0.0057705,0.05559,0.78729,0.046185
53528,8.1545e-05,0.0010365,0.0087333,1.5752,0.0066866,1.0483,0.44334,0.32947,2.29e-08,0.27956,0.068343,0.0080879,0.041777,0.081343,7.5267e-08
46510,0.20417,0.00094677,5.1444,0.77021,0.0085795,1.0323,0.50571,0.14036,1.1202e-07,0.21575,0.069219,0.0070818,0.040604,0.10226,2.9825e-07
18257,0.075992,10.263,0.010174,0.00079651,0.014296,6.0694e-05,0.32745,0.17478,2.2806e-06,0.37047,0.065411,0.010948,0.045591,0.69661,0.053287
26516,0.33765,0.0014236,0.89899,0.015379,0.010965,0.16641,0.47667,0.14929,8.8694e-07,0.16974,0.068877,0.00752,0.092661,0.43693,0.043852
43610,0.097154,0.36378,1.7316,0.0045323,0.012397,0.00030252,0.7813,0.1926,1.513e-07,0.31115,0.071678,0.0045804,0.044771,0.60855,0.057572
31650,0.013497,0.32706,6.0584e-05,0.0037868,0.026306,2.6287e-06,0.56704,0.023229,3.1809e-09,0.10317,0.07021,0.0063399,0.043513,2.1212,0.044161
49476,0.036773,2.1788,0.79671,0.0057308,0.022479,0.00038315,0.88775,0.037056,2.1585e-07,0.10134,0.072352,0.0040404,0.047762,1.3559,0.044542
39243,0.29936,38.731,0.74233,0.019342,0.016879,0.12182,0.70466,0.06786,7.2767e-06,0.096448,0.071383,0.0050935,0.073862,0.71138,0.040688
36136,3.7676e-05,0.13236,0.0009839,0.11853,0.0070943,0.73807,0.62651,0.083559,5.0701e-09,0.29872,0.070708,0.0057276,0.057791,0.36364,0.050747
44250,0.0015029,0.01374,0.00055493,0.0010528,0.0059693,0.8654,0.75442,0.073239,1.7384e-08,0.32714,0.071627,0.0047533,0.058007,0.39345,0.052062
59177,0.00053999,0.011262,0.031328,0.0056929,0.0039948,1.0202,0.99999,0.0032483,3.1339e-11,0.45729,0.072621,0.0035773,0.058114,7.0402,0.028101
11997,0.52168,2.3223,0.1692,0.097538,0.016284,0.00054522,0.21579,0.14647,1.4717e-06,0.31731,0.059855,0.016643,0.05402,0.70236,0.044451
22450,0.16401,0.044706,0.092089,0.001553,0.0087088,0.61496,0.39952,0.10847,5.9825e-06,0.18129,0.06756,0.0089939,0.094771,0.24868,0.044381
54081,0.073525,0.48556,0.074004,0.024073,0.0044157,1.0824,0.89286,0.071944,7.6838e-10,0.3338,0.072345,0.0040151,0.070075,0.32334,0.054682
46815,0.021887,76.559,2.8788,1.7333,0.006345,1.0138,0.79841,0.022079,7.2565e-08,0.29988,0.071585,0.0044737,0.048752,0.62935,0.0056399
54902,1.4453,0.58073,4.111,3.7608,0.015567,0.00089229,0.99999,0.092796,5.3371e-06,0.11323,0.072485,0.0035839,0.06683,0.64896,0.047854
27056,0.08399,0.39136,0.0016253,0.056506,0.0059482,0.85086,0.47593,0.10394,6.9725e-07,0.16988,0.068839,0.0075333,0.14356,0.18225,0.045422
19819,3.0256,2.3037,0.0009455,2.7186,0.0086088,0.59606,0.34978,0.1008,9.0884e-07,0.20925,0.066154,0.010255,0.084233,0.20525,0.044835
65894,0.00024114,1.3862e-06,3.2651e-05,0.55137,0.0027213,1.0191,0.99998,0.013402,9.511e-11,0.55365,0.072426,0.0035695,0.069212,1.9988,0.052721
31862,0.0001125,0.019238,5.5785,0.00022488,0.0042655,1.1005,0.51869,0.10579,1.1119e-08,0.21002,0.069429,0.0069085,0.12723,0.00072584,0.057042
35356,0.021481,0.015442,3.3709,0.012965,0.014355,0.89879,0.26685,0.20898,2.9572e-07,0.15425,0.062748,0.013402,0.033474,0.078617,1.1682e-06
36906,2.1743,1.7297,0.32496,0.0017959,0.015434,0.89058,0.2558,0.23627,3.0893e-09,0.15247,0.062086,0.013967,0.030815,0.088754,6.0626e-09
32636,0.26477,29.698,47.792,13.241,0.019028,0.039843,0.58914,0.069383,4.334e-07,0.12558,0.070072,0.0060635,0.049502,0.84918,0.049529
59344,1.6477e-05,3.1531e-05,0.00047392,0.0001289,0.0048059,1.5795,1,0.052817,6.3161e-09,0.19873,0.072776,0.0035865,0.094559,0.19975,0.041759
18663,0.051822,0.48408,0.14329,0.017777,0.0156,0.47001,0.32986,0.029768,2.5274e-05,0.22064,0.065436,0.01087,0.040194,0.75608,0.047779
58984,0.1618,0.031706,0.26489,0.00024991,0.040261,5.1085e-05,0.1756,0.12151,1.3161e-07,0.024349,0.056119,0.0205,0.036317,0.3852,1.1084e-08
18321,0.22115,0.75739,3.0719,0.0044551,0.011113,0.68691,0.32005,0.071641,1.7737e-06,0.20643,0.065437,0.011249,0.05647,0.078773,0.057828
55239,0.25565,3.5954,0.038579,3.0652,0.0016803,1.0266,0.7594,0.16127,3.5219e-08,0.58319,0.071326,0.0046995,0.11968,0.1085,0.07374
55387,0.0090357,132.11,4.8336,8.1352,0.010769,0.65182,0.99591,0.087326,3.7479e-06,0.09667,0.072662,0.003592,0.10732,0.49069,0.041429
62957,0.13406,2.9328,0.0039605,0.00044185,0.003379,2.0362,0.99999,0.081041,6.4656e-09,0.17889,0.072953,0.0035947,0.1382,8.0992e-05,0.05835
11150,0.0045398,0.19395,0.26805,0.013612,0.025718,2.4275e-05,0.19792,0.023761,4.3088e-08,0.24822,0.058204,0.018127,0.035206,3.2822,0.060349
29111,0.015839,34.161,26.193,0.011911,0.023682,1.2662,0.51562,0.43652,0.0001386,5.4415e-06,0.069802,0.0070019,0.040144,1.6868e-05,0.17275
18784,0.2097,214.55,0.0015509,0.00080997,0.026138,0.84977,0.33669,0.44158,1.6341e-07,5.3487e-06,0.066063,0.010722,0.039818,1.6861e-05,0.19924
27884,18.01,1.3324,0.60463,0.017849,0.023259,1.1422,0.49259,0.44511,6.2656e-07,2.963e-05,0.069468,0.0073291,0.041366,8.1503e-05,0.18643
23450,5.5964,263.17,0.0011734,0.03065,0.025401,1.058,0.41993,0.39956,4.1033e-07,9.8959e-07,0.068185,0.0085959,0.03974,3.5843e-06,0.18769
17812,3.8617,3.9728,0.00099513,0.0016883,0.026193,0.73283,0.31588,0.37758,7.9015e-06,3.4886e-05,0.065435,0.011444,0.041556,6.1097e-05,0.25125
18488,1.3182,147.67,0.52866,0.18589,0.02677,0.81725,0.33056,0.38981,2.3682e-07,8.9245e-06,0.065903,0.010928,0.040328,1.3869e-05,0.21856
15953,4.1337,0.086883,10.64,0.00043264,0.028324,0.69987,0.28373,0.2921,1.9425e-07,3.7104e-06,0.064041,0.01272,0.040717,4.2273e-05,0.30564
31531,0.10682,97.408,86.925,6.0132,0.022777,1.9005e-06,0.56795,0.028938,4.6555e-07,0.086081,0.069781,0.0062854,0.053574,1.5992,0.038661
31579,0.23013,0.0029316,1.3312,0.0091969,0.024362,1.4246,0.55925,0.41018,0.0003658,6.1504e-05,0.070558,0.0064749,0.039623,0.00028535,0.16403
25395,0.17207,700.83,0.0087091,0.001411,0.024449,1.3116,0.46176,0.46063,2.1346e-07,1.1973e-05,0.068925,0.0078094,0.037627,1.6579e-05,0.15132
31975,0.0018662,3.9359,11.01,0.084538,0.025572,1.4097,0.56695,0.30003,0.00031802,6.653e-05,0.070568,0.0063816,0.040046,0.00030895,0.19584
21215,0.35879,0.030292,4.3208,0.0054465,0.028102,0.9682,0.377,0.22587,0.00046559,3.1583e-05,0.067233,0.0095808,0.03976,0.00040794,0.28953
22728,1.0721,4.5175,6.1126,0.00097813,0.022818,0.91665,0.40115,0.57181,1.1944e-07,9.6159e-06,0.067867,0.0090111,0.041523,0.00023737,0.18933
29529,3.5958,0.0017999,5.9549,0.1373,0.023644,1.3837,0.52257,0.4587,0.00057607,2.2496e-07,0.069948,0.006913,0.038539,6.3795e-07,0.15434
13443,2.6812,124.61,0.37091,0.0016015,0.029501,0.64514,0.2414,0.25841,2.5073e-07,5.0929e-06,0.061842,0.014954,0.039616,1.3125e-05,0.36974
28901,2.4784,437.23,0.012529,2.0375,0.023275,1.3144,0.51811,0.4447,4.0901e-07,1.3628e-07,0.069787,0.0069634,0.039217,6.5348e-07,0.16684
47834,0.14588,533.38,1.4562,0.18805,0.02174,2.0637,0.85185,0.36444,7.2982e-06,0.00011002,0.07266,0.0042433,0.03985,0.00050287,0.16937
20489,0.0038874,24.424,7.4014,0.0013119,0.028984,1.0221,0.36509,0.18232,0.00057157,4.2766e-06,0.067035,0.0099056,0.038874,2.7331e-05,0.34886
23650,0.02086,0.00037603,0.0051009,0.014672,0.027183,1.0692,0.41967,0.21646,0.00049788,0.0028684,0.068276,0.0086159,0.039547,0.00087096,0.28287
12873,0.0034607,60.251,5.5299,0.007172,0.029816,0.62407,0.23032,0.37929,0.00014541,3.447e-05,0.061126,0.015675,0.039497,4.7835e-05,0.25945
30654,23.899,0.06111,0.37764,0.083888,0.023629,1.3677,0.54215,0.41939,0.00032951,0.00051249,0.070051,0.0066497,0.039314,0.0021482,0.16591
13696,0.00060103,0.024367,24.598,0.26227,0.029364,0.63888,0.24389,0.28712,3.2824e-08,1.0622e-06,0.061847,0.014766,0.039809,4.8511e-06,0.33397
30889,0.039702,0.0043883,0.87916,4.3706e-05,0.025495,1.3754,0.54701,0.29777,0.00051729,1.3234e-07,0.07029,0.0066104,0.039427,0.00090384,0.19596
41989,0.00022765,0.0034295,28.225,1.0874e-05,0.02069,1.6649,0.73823,0.45389,3.7401e-09,3.4445e-08,0.072002,0.0048975,0.041652,1.6801e-07,0.17304
13965,0.65678,0.69393,0.48562,0.00049178,0.024991,0.56513,0.24707,0.29052,4.6224e-07,3.1087e-05,0.062149,0.014607,0.041551,9.9366e-05,0.46579
25243,0.66878,21.726,3.1785,0.027818,0.017002,0.21849,0.44242,0.10903,2.8556e-07,0.19259,0.068367,0.0081237,0.036326,0.73489,0.11955
19537,2.4006,0.0010569,0.81243,0.47301,0.027914,0.95879,0.34742,0.4257,0.00055353,0.00031064,0.066493,0.010404,0.038892,0.0012096,0.17358
33989,0.76584,0.077318,0.0001612,0.21505,0.025406,1.5851,0.60298,0.17312,0.00056529,5.8143e-06,0.071019,0.0060075,0.039024,0.00020114,0.31962
15860,3.0883,23.549,0.0013948,0.087636,0.030586,0.76528,0.28292,0.27237,0.00038864,2.0028e-06,0.064104,0.012775,0.039548,2.8776e-06,0.27036
31328,0.27304,14.643,0.013096,1.6422,0.024775,1.4221,0.55608,0.39161,0.00034808,0.00072075,0.070549,0.006515,0.039942,0.00029065,0.16527
22073,0.18246,0.23023,0.24054,0.24164,0.029611,1.1231,0.39303,0.18269,0.00076016,0.00011018,0.067844,0.0092146,0.038726,0.00044626,0.30649
49461,9.0286,2.7703,57.902,0.005418,0.023982,2.1093,0.87351,0.23632,7.1608e-08,3.9047e-07,0.072663,0.0041329,0.039904,4.4479e-06,0.2267
10650,0.55836,0.011875,0.17164,0.000233,0.02427,0.45255,0.18846,0.56602,7.3625e-07,6.4819e-05,0.05755,0.019123,0.040742,4.0345e-05,0.35642
33644,0.021921,7.4294,0.0054166,0.030045,0.022782,1.6717,0.59524,0.46402,0.0009122,5.4394e-05,0.070806,0.0060678,0.037363,0.00032647,0.13871
23801,0.023274,65.733,2.986,0.00069627,0.028722,1.3093,0.42451,0.15347,0.00096239,2.4201e-05,0.068518,0.0085277,0.037531,0.0034256,0.34331
26573,0.53615,11.992,26.475,0.13181,0.027888,1.3637,0.47274,0.31364,0.00071179,6.5657e-05,0.069111,0.0076298,0.03813,0.0005051,0.16738
35014,2.5159,0.74273,8.0698,0.070665,0.025785,1.8263,0.62204,0.33885,0.00087141,0.0003225,0.071181,0.0058162,0.037713,0.0012373,0.146
40815,7.2327,3.732,3.4638,0.10372,0.0031207,0.71101,0.69281,0.058102,4.4696e-07,0.74065,0.071043,0.0051542,0.056206,0.66581,0.0028565
11813,0.77093,80.8,22.057,0.0029039,0.032948,0.64826,0.21245,0.25773,9.5312e-06,8.6131e-05,0.059729,0.016965,0.038711,0.00030705,0.33306
18159,7.8549,5.6431,0.1947,0.23246,0.030153,0.95719,0.32381,0.17044,0.00054059,0.00037919,0.065748,0.011161,0.038706,0.002744,0.39417
9446.3,2.9373,136.24,0.025609,0.002622,0.029016,0.50326,0.17057,0.33255,2.4913e-06,6.1892e-07,0.055516,0.021111,0.038405,0.00018148,0.41146
18190,16.853,0.10178,8.164,1.1678,0.029969,0.86934,0.32422,0.21277,8.5567e-06,7.7241e-05,0.065574,0.011116,0.039924,0.00040194,0.33559
34920,4.0525,0.00037599,3.3826e-05,1.1528,0.0066379,1.4547,0.60908,0.051771,2.7959e-08,0.117,0.070609,0.0058971,0.13437,0.099584,0.040196
21577,2.996,39.98,2.7913,6.0515e-06,0.021725,0.89677,0.38082,0.82265,1.1111e-06,3.6465e-05,0.067303,0.0094776,0.040648,0.00016936,0.17287
22051,0.40965,0.0045037,8.1782,0.013946,0.030658,1.2482,0.39257,0.2893,0.0011563,7.5805e-05,0.067701,0.0092079,0.037412,0.00033352,0.16666
44707,0.39333,0.58464,1.5666,0.30847,0.019974,0.62946,0.7942,0.038497,0.00029527,0.11658,0.072153,0.0045332,0.033894,1.2431,0.087904
29046,0.0011272,410.1,0.93555,0.70612,0.020443,1.2898,0.51803,0.65912,2.0923e-08,0.0038626,0.069713,0.0069555,0.03911,2.2015e-06,0.15255
11648,1.0036,0.94965,33.947,0.040748,0.032264,0.62686,0.20817,0.36793,5.1044e-08,9.7376e-07,0.059261,0.017276,0.038728,3.3747e-06,0.25275
29463,0.19005,3.8686,0.0010171,1.3027,0.020725,1.2449,0.51883,0.69143,0.00025793,0.0001105,0.069937,0.0069671,0.040178,0.00024153,0.15581
33426,0.0098749,0.70647,0.00018892,0.024536,0.017958,1.267,0.58321,0.16246,3.2023e-07,5.7671e-05,0.070728,0.0062016,0.042251,0.0011558,0.9094
23280,0.58765,91.936,9.8627,0.00034003,0.026154,1.3444,0.41436,0.41569,0.0013305,0.00015653,0.068002,0.0086975,0.035783,0.0009441,0.1367
10364,6.2885,97.779,0.0005171,0.55132,0.030649,0.54511,0.18652,0.34461,8.137e-06,1.8093e-06,0.057368,0.019323,0.0389,0.00027582,0.33063
47415,66.639,9.6477e-06,4.1206e-05,4.4745e-05,0.022048,2.0196,0.83584,0.36989,6.7264e-09,4.5203e-07,0.072289,0.0043069,0.039991,8.1149e-06,0.17042
10653,0.071515,245.62,9.8482,0.18577,0.032717,0.63182,0.19437,0.35582,7.813e-06,8.5193e-05,0.058123,0.018533,0.037911,0.00031284,0.24919
32043,3.5811,0.008788,1.3882,0.0048076,0.020914,1.1072,0.28519,0.093509,2.916e-08,0.09405,0.063738,0.012575,0.033379,0.095168,1.0345e-07
19813,2.9269,32.409,0.001054,0.034879,0.027197,1.1362,0.35189,0.14432,0.0014377,0.00019836,0.066395,0.010233,0.035948,0.0029872,0.42484
20892,0.00094438,0.98701,8.1405e-05,0.019116,0.026888,1.1881,0.37182,0.13509,0.0010707,2.311e-05,0.067316,0.0097361,0.037199,0.0017854,0.51442
35318,0.80768,0.0046104,0.19792,0.086294,0.021361,1.8364,0.6236,0.50584,0.0012073,5.1055e-05,0.070969,0.0057827,0.035853,0.00038811,0.1277
13544,24.622,3.9693,0.0015847,6.5262e-05,0.030249,0.68038,0.24156,0.43833,5.5687e-06,0.00016438,0.061626,0.014882,0.039249,0.00032636,0.21638
23043,0.44715,14.527,23.418,0.00018641,0.027083,1.3804,0.41051,0.13106,0.0011768,8.5338e-06,0.068043,0.0087951,0.036524,0.00018288,0.43056
56329,0.26445,0.044365,0.41567,0.031243,0.023151,2.7854,0.99768,0.33183,0.00078956,0.00010884,0.073399,0.0036282,0.037802,0.00031861,0.14383
30334,1.8186,0.68459,1.0384,4.5135e-05,0.024764,1.7648,0.53786,0.12566,0.0015197,4.0231e-05,0.070125,0.0067075,0.03584,0.0015224,0.401
8275.9,0.8417,58.154,1.006,0.11188,0.028475,0.46077,0.14856,0.40212,0.00031171,1.9156e-06,0.052458,0.024262,0.038102,3.4384e-06,0.4028
19826,0.011822,593.3,36.507,0.011004,0.027909,1.2906,0.36332,0.13396,0.00032514,5.5126e-05,0.066806,0.0099214,0.036018,0.00088316,0.42598
14333,3.5669,0.028832,2.9069,0.0089366,0.032627,0.8602,0.25556,0.37832,0.0011247,9.4618e-05,0.062692,0.014127,0.037413,0.00020068,0.17184
39903,0.013617,16.333,7.4865,0.00097762,0.017052,1.5085,0.69464,0.89184,4.8056e-06,3.2784e-05,0.071673,0.0052026,0.042057,5.507e-05,0.15749
35684,1.761,2.3424,56.489,0.0033696,0.019596,1.516,0.6278,0.70829,4.2899e-07,1.8904e-05,0.07093,0.0057374,0.040111,3.7455e-05,0.14866
50288,1.7275e-05,361.41,0.00099876,0.48839,0.016765,2.0015,0.88146,0.75576,1.336e-08,2.4938e-07,0.072755,0.0040981,0.04041,8.0504e-07,0.14887
37922,57.957,0.0042993,0.00017304,0.047065,0.020013,1.5886,0.66647,0.58683,3.198e-07,1.2972e-05,0.070998,0.0053864,0.040185,9.3726e-05,0.15523
22061,1.9453,256.1,0.037912,0.0035614,0.02695,1.4241,0.39609,0.12773,0.0016053,2.9968e-05,0.067656,0.0091039,0.035241,0.00067645,0.38986
10344,0.021524,6.1159,12.841,0.7343,0.033222,0.58135,0.18505,0.31494,0.00035411,0.00023777,0.057299,0.019502,0.038703,0.00024114,0.30483
12082,0.91027,0.005077,2.3743,0.040498,0.033053,0.70294,0.21567,0.40455,0.00087429,0.00036922,0.060109,0.016747,0.038046,0.00092782,0.19767
28107,0.0024567,681.47,25.905,0.14321,0.020993,1.3167,0.50465,0.52371,9.5681e-07,6.3067e-05,0.069108,0.0071011,0.036575,7.7408e-05,0.15979
15158,0.11456,0.10003,0.00027597,0.0070953,0.029174,0.91241,0.26918,0.1509,0.0015151,6.134e-05,0.063316,0.013391,0.036012,0.00048709,0.48002
11700,0.0014327,0.025776,0.90137,0.0080862,0.033077,0.69911,0.20854,0.19966,0.0011599,6.049e-06,0.059506,0.017312,0.037372,0.0038475,0.38986
20902,4.1507,993.3,0.047663,0.41204,0.028672,1.5306,0.39014,0.35819,0.00058436,4.2968e-05,0.067624,0.0092537,0.036272,0.00020048,0.12408
56035,1.5025e-06,1.5492e-08,0.00063888,13.763,0.0015086,0.77982,0.80882,0.025558,1.4899e-09,0.99738,0.071347,0.0043966,0.103,1.9348,0.054586
42964,1.9119,0.077814,35.192,0.02497,0.026109,2.5187,0.76347,0.28558,0.0012539,3.5642e-05,0.072172,0.0047318,0.036168,0.00027842,0.13498
11675,22.633,10.686,3.4885,0.05038,0.032171,0.62058,0.20852,0.29881,1.5933e-05,0.000475,0.059192,0.017216,0.038725,0.0018532,0.30368
25610,0.12727,0.0005071,0.0012137,0.00016059,0.018141,0.99524,0.44706,1.4505,6.6257e-08,2.9252e-06,0.068719,0.0080744,0.041347,2.2303e-06,0.16246
28648,0.10774,1.0324,2.4323,0.0010194,0.023082,1.5259,0.50949,0.12274,0.00082826,0.001913,0.070046,0.0071139,0.037686,0.016496,0.59723
17977,0.22767,0.0006786,2.6505,0.013521,0.032868,1.2038,0.32062,0.30221,0.0018605,0.00013262,0.065672,0.011277,0.036757,0.00027765,0.14643
17623,0.93837,0.025101,13.018,0.0057906,0.022243,0.77093,0.31059,0.17086,6.9435e-06,0.0011706,0.065038,0.011594,0.0392,8.0988e-06,1.1602
15415,0.17592,0.0052704,35.044,0.38634,0.031578,0.99402,0.27473,0.15112,0.0012669,5.9867e-05,0.063467,0.013092,0.036321,0.00065116,0.38551
18385,0.15769,524.63,4.7416,0.088383,0.026285,1.3053,0.33574,0.11928,0.0013583,0.00024162,0.066008,0.010738,0.034611,0.0032342,0.47528
7900.2,0.073557,388.74,4.3528,0.10502,0.03233,0.57368,0.1478,0.30837,3.8383e-06,9.9456e-05,0.052231,0.024334,0.036646,0.00041266,0.32029
53695,0.0046977,0.00098112,50.548,0.00039946,0.01604,2.0742,0.93242,0.86495,4.2251e-08,2.2493e-06,0.072861,0.0038672,0.040975,1.6589e-05,0.14785
14123,24.296,0.01571,7.9027,0.16314,0.030906,0.77942,0.25228,0.52035,5.0172e-05,2.5261e-05,0.062371,0.014273,0.038546,0.00082949,0.17412
22138,0.029208,867.69,0.0010975,0.071644,0.025509,1.6655,0.40846,0.38734,0.0015119,2.0896e-07,0.067888,0.0088229,0.034269,2.3355e-06,0.1133
47501,1.2016,0.25144,48.534,0.0023225,0.027562,2.7047,0.84519,0.24454,0.00088717,6.1662e-05,0.072704,0.0042796,0.036948,0.00025291,0.15087
32046,0.33685,0.0013987,10.174,0.011885,0.029053,2.1648,0.5691,0.13836,0.002228,1.7211e-05,0.070487,0.0063425,0.034953,0.00046732,0.22979
10456,1.3328,0.032204,0.14333,0.020283,0.01408,0.4944,0.18443,0.063926,5.077e-05,0.25392,0.057088,0.019499,0.051317,0.0082658,0.049073
19647,0.0093436,2.66,21.413,0.00098078,0.025914,0.66254,0.34892,0.16788,0.0011964,5.7411e-06,0.066449,0.010339,0.037982,0.29293,0.33195
20662,0.11234,202.08,0.00089821,0.044978,0.028333,1.3181,0.37343,0.12203,0.00089769,0.00056687,0.067451,0.0096997,0.038315,0.00032266,0.48885
14172,1.9756,5.9896,5.757,7.36e-05,0.024635,0.665,0.25125,0.17589,7.2171e-07,0.0039055,0.062366,0.014345,0.039004,0.00025178,1.1449
10153,0.24844,0.095003,0.003142,0.95022,0.031281,0.58668,0.18094,0.49558,0.00084707,0.00085673,0.056801,0.019929,0.037541,0.00087307,0.22123
38270,6.2507,107.34,0.018514,25.221,0.012203,0.9507,0.68023,0.04132,5.3841e-06,0.16993,0.070835,0.0052542,0.042952,0.54051,0.044014
